timestamp,userId,nick,twitter,dob,country
2016-03-10 14:19:22,1038,cY2nm8e5xE,@TdBEjrS5,1965-12-14,CC
2016-03-11 08:18:28,1313,MEFelAr,@gHRxBNy,1975-04-14,BT
2016-03-13 09:17:29,1015,LM59u8zi,@Rbav5XS8,1977-07-19,MQ
2016-03-14 15:51:22,1541,A4y4fqql,@7OIhJ,1985-09-24,HK
2016-03-14 20:09:14,135,xnZkmz5Dj,@qRRfHw,1992-08-22,MC
2016-03-15 02:38:00,49,RXRyy6W4C2I,@WbnVk1,1976-06-26,LT
2016-03-15 19:30:12,2196,8lTnVPvr,@47kn5X4HY,1952-02-28,TK
2016-03-16 03:01:45,1110,h9mxfi8l,@KPb3r2wC,1990-09-02,SY
2016-03-16 04:48:44,1163,1yMwoSpU,@RHOoWl45H,1984-05-17,VU
2016-03-17 12:31:29,654,RgrPsn,@kcBn8,1993-09-11,UM
2016-03-18 06:42:29,1680,4pwSlvMtEWi,@k3SgAgR,1988-02-12,LB
2016-03-18 18:58:38,354,VhJip3b7,@X3rZITk,1996-06-13,PE
2016-03-20 02:22:21,1689,tqpEL8YU,@UaLE7A,1993-07-12,YE
2016-03-21 07:24:54,392,JH9Ux9ioT,@aQUWNih4,1976-04-25,IN
2016-03-21 19:50:34,798,deZkB76UfHB,@gNt1l2FjS,1984-12-12,MQ
2016-03-21 19:50:35,2113,VDPoPIV5I,@KXSNmG,1992-11-19,CH
2016-03-22 05:49:44,169,oTeByoH7,@qAa4S,1992-07-27,QA
2016-03-23 04:08:16,926,HUOIwR,@11EZe,1992-09-18,UA
2016-03-23 04:24:36,2109,KrLO8fP,@1EL0g,1979-01-02,SE
2016-03-23 14:30:06,2195,DZ000y,@pMXGpQ,1994-09-27,BZ
2016-03-23 16:17:40,1255,pcJiVjro,@pza9JVBd,1996-01-13,TD
2016-03-23 19:18:22,1230,fxgPwqEW,@O9L5bg7,1969-02-14,ML
2016-03-23 19:23:24,277,1MOGAKD,@hdDh6QD6b,1966-06-26,NO
2016-03-23 20:12:29,1295,krPvJO,@v2pNYU,1968-06-29,HU
2016-03-23 21:28:52,1899,uRvIOGGUzBW,@WfFLl88a,1963-08-27,AO
2016-03-24 00:20:43,323,IcCb1P6k,@dkvLKm,1967-10-06,VG
2016-03-25 00:20:52,807,LeSJzUg0u,@SCykj6v,1973-09-20,AG
2016-03-25 01:01:29,2107,evSlNX5,@T4sd5Nh4w,1977-10-07,GA
2016-03-25 01:11:09,54,lMj80K6,@hR2ec,1984-03-10,RE
2016-03-25 16:49:26,2115,swjdiasy3v,@QW36XGnd,1989-09-23,AI
2016-03-25 23:03:10,1026,UwwbYnF,@J3a1uKKgN,1996-01-06,NI
2016-03-26 03:21:07,197,tyEsgz58,@OpntZO,1966-03-27,AI
2016-03-27 08:28:58,86,GxeJozw,@g3Gscj8Q,1993-04-16,UY
2016-03-27 17:38:09,41,Ga5tMn,@cS8zLOkx,1979-11-09,KZ
2016-03-29 03:53:04,1206,CyrpfFyxU,@h7q26DTI9,1971-08-29,NU
2016-03-29 06:50:36,2148,MqFoO7fFtvX,@yTZdeU,1977-07-28,NZ
2016-03-29 12:57:40,1645,tR2Zdt4a1O,@veotCUcE,1991-08-06,MA
2016-03-29 19:13:14,1499,MDkPYg,@Q1k8ewYmk,1960-11-23,UY
2016-03-30 06:24:48,1966,2qxz8thq0T,@EOWqk,1970-04-26,BV
2016-03-30 16:58:12,842,XRadrDBfxr,@4My4Ke2,1992-10-25,ZW
2016-03-30 22:37:52,1783,Tn6ksO,@zaS6eAQG,1987-01-14,HN
2016-03-31 11:46:12,622,0DTwSA,@Iv2RQ,1965-08-02,MY
2016-04-01 21:33:19,892,uQt1RNlQiW,@zlV2U,1985-05-18,KE
2016-04-02 18:21:18,2182,Ffz3j76,@AiMfnhQ,1982-10-31,BM
2016-04-02 22:56:41,1373,NTyiQyotmWo,@xstx6,1990-12-25,KN
2016-04-03 16:16:04,2284,cRHdHyTd7f,@02FZK6f,1974-11-03,DM
2016-04-04 04:53:05,738,1aeEdCU,@wScXRFtw,1986-09-19,BR
2016-04-04 08:30:31,62,ec3Dtaho,@xnbbLp,1968-11-29,PN
2016-04-05 10:57:16,1003,puGhqBjiP8S,@9QwObV,1970-09-15,CL
2016-04-05 16:45:53,556,JpjZ8IE,@xzO42,1997-02-14,BG
2016-04-06 16:18:45,1523,soBDUVbKzF,@CTCur,1979-12-06,IR
2016-04-07 06:21:45,143,U0LPlfHBMB9,@dbr1v,1962-12-16,CK
2016-04-10 06:54:01,130,vtGllCAxVP,@fVUt5r,1955-03-13,EG
2016-04-10 21:21:17,348,U51kuih2,@Iqe53X5K,1971-09-19,GE
2016-04-10 22:26:21,1242,ZRtEZm,@o3YlcMAUo,1995-01-15,ST
2016-04-11 07:51:58,2264,KZJTxAXb,@PcGxSMwtQ,1962-04-09,CU
2016-04-11 23:08:13,1291,uYkcZovx6A,@RXIfe9,1971-07-16,KP
2016-04-13 07:31:50,1340,PeQDnsBjd,@FBY9AOc,1979-03-11,SG
2016-04-13 08:29:46,1178,dTWGwv,@LfUWV,1981-05-12,UZ
2016-04-13 08:34:17,1100,V7JP1xu3A,@YcgnW3K8h,1996-10-08,AW
2016-04-15 01:33:22,2367,QHp9D3Q7JD,@3g5vPpfQR,1971-02-28,PL
2016-04-15 05:35:41,1198,8sK2PCyVvjO,@SnoUqqCY,1991-07-14,RW
2016-04-15 12:39:06,2173,TXYrL5SCq,@c52uZRPa,1979-11-05,BW
2016-04-15 20:32:27,1664,6Qw9nN0,@gHthJqUj,1968-02-28,MP
2016-04-16 07:38:05,1091,vHB0aaofk,@itxwCu3eB,1991-01-31,ET
2016-04-16 08:51:59,1176,VZ1Cloy,@0sAi0,1989-10-27,MU
2016-04-17 21:57:40,1473,ig1N2sSh72L,@aoQKam8Is,1968-01-03,HM
2016-04-19 16:28:05,1218,q794AUPV,@88UnEoN,1994-12-22,IS
2016-04-19 17:58:33,774,tt5PRd3f,@l8xF32K,1953-04-12,MZ
2016-04-19 20:40:14,1000,ExN3EnGL,@4p6591u,1992-07-21,KG
2016-04-20 07:41:47,922,r8H74SkSKM,@N378Q5,1996-06-17,BA
2016-04-20 22:07:28,629,e35SP4o,@nWkcR9,1959-11-24,HR
2016-04-21 05:50:11,784,MMH7zwU,@x7CC2Q,1995-12-14,EC
2016-04-22 20:59:23,2221,C4PhXaQ,@htgJEK,1984-10-30,BE
2016-04-22 21:59:09,2086,Pz1GCq,@iqiMp,1994-11-08,DO
2016-04-23 03:39:39,50,z8NZq2n,@t7Dw56w,1986-04-23,HM
2016-04-23 04:09:26,290,uWTDjYNDk6,@UsU2ciG3,1993-01-16,KG
2016-04-24 03:18:05,1853,acGvDgp,@q1fyvjqk,1991-03-12,PE
2016-04-24 07:06:02,399,a9A6I9b7R7,@8xo5cFA,1978-06-28,SA
2016-04-24 15:33:17,669,3cJV1Ksgi,@7XMcK,1971-07-19,AL
2016-04-25 01:29:33,1114,1rgcy4S5,@i6avfU,1975-10-12,UA
2016-04-26 06:14:34,663,p5hzmc1CCrB,@SYKhq2nq,1975-01-14,PF
2016-04-26 22:07:18,1958,7edvjp,@WSRmuPs,1986-08-29,GH
2016-04-28 16:42:24,1173,nTihw9,@jUAgJmz,1973-12-12,GW
2016-04-30 10:03:09,1502,XXm069,@ffhWp,1983-02-21,GA
2016-04-30 16:05:51,2222,hYk0fs5a,@9IdVVDV,1974-03-03,BF
2016-05-01 09:24:38,777,QiUEA7QF,@ckqX9qiB,1955-04-21,UY
2016-05-02 03:07:21,1253,qYfgnwJEKVs,@OeFa7H,1971-12-26,RW
2016-05-02 07:41:33,405,m4MNDXGkE,@ojLK4lsK,1997-08-26,SL
2016-05-02 23:04:40,968,U3h8DpDSH,@21nLCV2W,1976-08-21,MW
2016-05-03 17:45:29,1314,NXUB451,@ytsoP,1965-12-21,JP
2016-05-04 15:51:00,1657,kSnaTEUjPL,@ds1US,1969-02-09,GI
2016-05-05 04:43:44,1158,hUoiXYDgfD,@gQtXkEM,1993-02-06,LT
2016-05-05 12:13:57,644,INwIzl,@Jr23Q,1979-06-15,TV
2016-05-07 09:08:35,957,o6hG7Pjh,@hdsMGu,1949-08-20,MV
2016-05-07 14:47:33,362,EuZuUD,@NjfXt0rT,1995-05-24,CZ
2016-05-07 21:25:46,1613,Q3aHsRxrVP,@5DU7DZc,1963-06-10,MG
2016-05-08 08:49:27,1220,GVoDWG3X,@aw9MS3,1974-08-08,AO
2016-05-09 06:52:54,541,BelTWEY,@wwRFphkI,1960-07-04,GM
2016-05-10 04:18:30,457,rKYAYjUc,@HjdS5l,1977-01-22,GP
2016-05-10 18:26:08,1777,I0b5Dp2DU,@fKYfh6G,1980-10-20,AN
2016-05-11 16:44:45,1989,V8LloePWa,@GUVn0,1986-03-11,SA
2016-05-12 06:23:52,124,dqDUSUH0,@wzxeE,1990-03-18,CV
2016-05-12 22:07:50,450,MehsVLxE,@Uv9kv5N,1990-07-02,BA
2016-05-13 07:41:10,1421,pata5MQvLEU,@3sDYeHIt,1986-01-13,FM
2016-05-13 20:18:19,1131,I6vr5php,@gnrOxMrnY,1976-06-15,BF
2016-05-14 20:34:47,766,SYQnxcWFwL,@SJZ3Vtuh,1962-03-14,SY
2016-05-15 12:55:21,873,z79Bp5DPj,@fnNhR,1970-01-02,LR
2016-05-15 14:57:02,2065,nEW076a4OFy,@Wc2Dr8oZ,1974-12-31,KH
2016-05-15 21:19:00,1608,F9B47SulgKH,@ckuJweHEb,1979-05-04,BE
2016-05-16 08:04:28,430,m8kQbaK,@UebG2kN,1977-11-21,BV
2016-05-17 02:32:35,1460,joMabNw,@qmquB,1970-06-16,KW
2016-05-17 12:56:18,1963,N8tWjU2D7,@rpmGt,1953-10-08,BT
2016-05-17 22:42:43,1431,KyFKGW6v,@MwmJblBYu,1954-03-11,BS
2016-05-18 21:28:48,1202,UnhRlmR6D0,@ZG5xXeUfs,1989-07-31,ML
2016-05-19 03:48:54,26,Fqoksu9,@WElcqj9,1984-10-19,MM
2016-05-19 09:35:08,222,tDGn7f,@0G7uygYW9,1948-07-30,MP
2016-05-19 20:53:13,1683,BI9E3kKo,@Xj9EhMm4,1994-02-21,UA
2016-05-19 22:30:01,1572,9NtbeYvdV,@busbhx,1991-01-05,LB
2016-05-20 01:56:25,29,Oh6TMIXxAU,@SXvOE5,1964-07-29,AR
2016-05-20 08:33:32,1532,ZqW6PoF78T,@KYVZ9,1980-10-31,TJ
2016-05-22 11:07:16,2320,eUiDLT1,@Xsu4JFEsr,1954-08-08,CC
2016-05-22 13:56:53,30,etUjyb,@MRYjrL14,1970-08-07,FJ
2016-05-23 10:57:47,2121,2r3vyRmS7tE,@iuMhNw6h,1955-07-17,PY
2016-05-24 08:44:16,2287,2xFFW6C,@59099,1985-12-29,NC
2016-05-27 08:48:53,2002,x79TpIBCN4z,@XpkSnj,1984-07-29,QA
2016-05-27 16:53:58,1299,Z3bsklTQeU,@Xqjep,1994-06-04,SI
2016-05-29 13:00:08,1545,rSXUhqlr,@OtaqdyZpz,1967-07-15,KR
2016-05-30 05:27:32,645,CVyGPw,@uGKoHqaBv,1995-12-30,BG
2016-05-30 06:57:06,1722,WsNppK,@kVESw,1951-06-17,US
2016-05-30 22:49:00,162,oIYMmH2Kn4,@dS0Fumm,1963-12-20,MU
2016-05-31 23:56:12,1125,r1nyZUM,@pKLzaMqCf,1987-07-07,IT
2016-06-01 19:58:27,2060,qX960zNu,@4zlVgh,1964-05-05,UY
2016-06-01 21:46:11,1598,dcT2ZM,@FCi6ln,1973-09-17,EE
2016-06-02 03:34:07,868,aS4OMV,@vVu0R8P1,1984-06-01,CX
2016-06-03 04:45:56,294,r51AtiCa,@33HWOB,1975-07-09,HM
2016-06-03 07:09:39,1943,CdVRFMb,@1x1O6ips,1957-05-10,AM
2016-06-03 07:13:43,641,KS6RdSSILt,@puNHTn,1986-10-05,BT
2016-06-04 10:09:06,384,XQoPOrBBAE8,@X45hLlR6,1970-03-24,LV
2016-06-04 18:56:14,2132,oPZVMIdoOE,@8E1OG,1998-03-14,KR
2016-06-05 04:38:43,607,9aRiei,@viMSH8cao,1980-09-20,MY
2016-06-07 04:04:54,1415,dvhll0iMeM,@pnRBvYVTB,1970-12-19,BH
2016-06-08 06:36:08,2317,NT9sJfr,@q3ksQ7,1953-07-24,VG
2016-06-08 19:29:40,1354,pfwcmU7ZCcX,@GBSL4Kg3C,1997-05-14,IT
2016-06-09 13:00:06,1141,8T6bRi1eKF,@D0frJpBhd,1981-06-17,AZ
2016-06-09 14:12:56,216,n1gHW9,@UDh4Q0,1986-08-09,KZ
2016-06-10 15:04:01,1924,gVZ4d1X6Ea5,@XAQZGlY,1960-06-05,RU
2016-06-11 01:24:00,2089,i5RKMurw9S,@NrEwvP,1995-07-16,ER
2016-06-11 05:17:17,2312,CJOHXgqKh,@ZomNVFWoF,1996-10-05,MT
2016-06-14 03:19:04,100,lJexGia,@BYQ14xmNd,1987-05-25,CR
2016-06-14 10:40:22,651,iynipG41EV,@nXTCcg7sV,1987-04-08,CI
2016-06-15 16:33:25,2390,hH9wrFLdTt,@KimUIQF,1991-03-02,TK
2016-06-16 05:39:34,2032,qN1yFPzBziE,@LjYnHRVjD,1997-07-22,JP
